   0,6479   0,7362   0,7975   0,7243   0,7431   0,7492   0,8592   0,7935   0,6791   0,6738   0,6931   0,6148   0,8720   0,7558   0,7628   0,8106   0,6049   0,7741   0,6975   0,6463   0,7495   0,6257   0,6880   0,7010   0,6100   0,6955   0,6031   0,6952   0,6284   0,7375   0,8667   0,8556   0,7461   0,7483   0,8446   0,7870   0,7619   0,8209   0,7392   0,6243   0,7505   0,8401   0,6719   0,8513   0,7191   0,7068   0,7478   0,7914   0,7736   0,8695
   0,6482   0,6105   0,7477   0,6883   0,6811   0,6065   0,8108   0,8630   0,8397   0,6162   0,6196   0,7264   0,6702   0,6234   0,6138   0,7261   0,8401   0,7227   0,7694   0,8073   0,8193   0,7734   0,7290   0,7518   0,6440   0,7593   0,7127   0,6327   0,6216   0,8728   0,8846   0,8084   0,8640   0,7425   0,6032   0,8030   0,8929   0,6420   0,7269   0,7000   0,8563   0,7402   0,7650   0,8229   0,8250   0,8874   0,7766   0,6699   0,8971   0,8768
   0,7103   0,7390   0,8397   0,6705   0,6542   0,7922   0,8267   0,8433   0,7287   0,6910   0,6960   0,6685   0,6980   0,7723   0,8536   0,7507   0,8079   0,8333   0,6820   0,7995   0,8713   0,8485   0,6843   0,7405   0,7210   0,8613   0,8939   0,6650   0,8332   0,6680   0,7216   0,7412   0,6927   0,8470   0,8820   0,6361   0,6209   0,8801   0,7472   0,6339   0,6279   0,6698   0,8188   0,8837   0,8651   0,8667   0,8818   0,8659   0,7647   0,7963
   0,6170   0,8291   0,6388   0,8060   0,6880   0,6271   0,6860   0,6444   0,7031   0,6671   0,7106   0,7381   0,7588   0,6753   0,6023   0,7375   0,7249   0,6861   0,8520   0,7788   0,7078   0,8769   0,7888   0,8320   0,6479   0,7878   0,6204   0,7000   0,7543   0,8998   0,8390   0,6750   0,6693   0,8823   0,8171   0,7727   0,6674   0,8730   0,7702   0,8249   0,6545   0,8092   0,7924   0,7423   0,7141   0,7011   0,6907   0,7423   0,7748   0,6117
   0,6462   0,7808   0,6257   0,6980   0,6143   0,7340   0,6009   0,8639   0,6480   0,8362   0,7758   0,8777   0,8844   0,6063   0,8818   0,7289   0,7720   0,8737   0,8358   0,8163   0,7403   0,8615   0,6127   0,7977   0,6234   0,6790   0,8502   0,8744   0,7387   0,6442   0,6718   0,7344   0,7014   0,6681   0,7483   0,8421   0,7148   0,8199   0,7798   0,7318   0,6233   0,7243   0,6843   0,8468   0,6440   0,8438   0,6120   0,8499   0,8077   0,7562
   0,7723   0,7370   0,7393   0,6509   0,6669   0,7909   0,6890   0,7481   0,6577   0,8297   0,7955   0,8770   0,6704   0,6365   0,7121   0,8460   0,6434   0,6872   0,6648   0,7908   0,8702   0,7477   0,7300   0,6006   0,7600   0,7596   0,8261   0,8958   0,8502   0,6045   0,7025   0,7614   0,8496   0,7089   0,8815   0,7345   0,7679   0,6356   0,6690   0,8924   0,6022   0,6016   0,7916   0,8015   0,6951   0,6651   0,6428   0,8534   0,6642   0,7344
   0,7357   0,7482   0,7162   0,6769   0,8514   0,7680   0,6090   0,7313   0,6558   0,8375   0,6130   0,6732   0,7192   0,7719   0,7366   0,7264   0,6221   0,7792   0,7401   0,6782   0,7671   0,7131   0,6451   0,6198   0,8280   0,6548   0,6713   0,8130   0,8759   0,6473   0,7898   0,6720   0,7029   0,6139   0,6694   0,8431   0,7374   0,6490   0,7223   0,7737   0,6007   0,8997   0,6110   0,7747   0,8902   0,6339   0,6761   0,6062   0,6023   0,8347
   0,6688   0,8508   0,7147   0,6612   0,6404   0,8798   0,6393   0,8763   0,6312   0,8732   0,6344   0,7623   0,7397   0,8146   0,8281   0,8234   0,8140   0,6522   0,8462   0,6143   0,8096   0,6028   0,6721   0,8306   0,6930   0,7588   0,6786   0,6541   0,7371   0,8647   0,6688   0,8645   0,7618   0,7325   0,6508   0,6028   0,8059   0,7887   0,6324   0,6080   0,8942   0,6691   0,6801   0,7454   0,7645   0,6178   0,8170   0,6951   0,8657   0,7907
   0,8607   0,8861   0,6084   0,7218   0,6010   0,8343   0,6632   0,8736   0,8131   0,6723   0,7430   0,6691   0,6690   0,6531   0,6865   0,8858   0,8754   0,8606   0,7696   0,8859   0,6003   0,7693   0,8229   0,6593   0,6861   0,6658   0,7109   0,8675   0,6510   0,7743   0,7469   0,6997   0,6805   0,8163   0,7676   0,8799   0,6894   0,7834   0,8752   0,6082   0,6986   0,7082   0,8737   0,6649   0,7205   0,6866   0,7822   0,6674   0,7792   0,6295
   0,7911   0,7382   0,6103   0,6077   0,6540   0,8175   0,8856   0,8993   0,6615   0,8441   0,8950   0,7526   0,6354   0,6234   0,8884   0,6406   0,8066   0,7046   0,6359   0,7066   0,8000   0,6100   0,7019   0,7836   0,8436   0,7773   0,6560   0,7102   0,6469   0,6150   0,8478   0,6677   0,6580   0,8110   0,7680   0,6239   0,7037   0,7878   0,7941   0,7880   0,7505   0,6620   0,6796   0,7615   0,7898   0,7330   0,8925   0,6061   0,7491   0,7103
   0,8374   0,7517   0,6694   0,7771   0,6118   0,8198   0,6540   0,7884   0,7432   0,7591   0,7993   0,7082   0,8405   0,6625   0,7574   0,8134   0,7553   0,7723   0,6487   0,7147   0,7074   0,6754   0,7534   0,6839   0,8584   0,6415   0,8481   0,6255   0,7422   0,7754   0,7318   0,6811   0,7647   0,6235   0,7940   0,8263   0,8745   0,6097   0,8208   0,6888   0,6797   0,7654   0,8157   0,8045   0,7450   0,8710   0,8218   0,8193   0,6446   0,8362
   0,6820   0,6475   0,8750   0,7155   0,6523   0,7100   0,6403   0,7866   0,7031   0,6970   0,6205   0,6044   0,6889   0,8293   0,7138   0,8961   0,6567   0,6349   0,6047   0,7645   0,8774   0,8047   0,7626   0,8392   0,8424   0,8511   0,6062   0,8366   0,8513   0,6624   0,8871   0,8777   0,6433   0,6209   0,7478   0,6576   0,6760   0,7428   0,8968   0,6625   0,8512   0,8922   0,7104   0,6964   0,7103   0,6282   0,6318   0,8014   0,7809   0,6587
   0,7702   0,7367   0,6519   0,7994   0,7335   0,7258   0,7822   0,8708   0,7308   0,8793   0,6093   0,6075   0,8761   0,8638   0,7255   0,8099   0,7008   0,6064   0,8151   0,6259   0,6445   0,7016   0,7173   0,7272   0,8369   0,7299   0,8756   0,7201   0,8181   0,8913   0,7736   0,6240   0,8527   0,8167   0,7201   0,8506   0,7981   0,8367   0,7569   0,7230   0,7661   0,6620   0,6941   0,8956   0,8862   0,6660   0,7546   0,8593   0,8316   0,6560
   0,7124   0,6587   0,8022   0,6714   0,6541   0,8891   0,7832   0,7624   0,8635   0,6998   0,6006   0,6757   0,7439   0,6956   0,6837   0,6049   0,8327   0,8018   0,6215   0,6564   0,7439   0,8406   0,6543   0,8314   0,6854   0,7645   0,7862   0,7358   0,7459   0,7893   0,7327   0,6001   0,8276   0,7859   0,8234   0,8186   0,7170   0,7091   0,6829   0,8085   0,8352   0,8723   0,6864   0,8353   0,6963   0,6191   0,8541   0,8593   0,8186   0,8896
   0,7975   0,8238   0,8887   0,6405   0,7618   0,8336   0,6656   0,8448   0,6282   0,7552   0,6350   0,7750   0,8399   0,6164   0,6778   0,7612   0,8035   0,6884   0,7130   0,8114   0,8865   0,7938   0,8932   0,7862   0,7884   0,7097   0,8986   0,7380   0,8004   0,6173   0,6619   0,7452   0,7936   0,7888   0,6912   0,6103   0,8836   0,7055   0,7162   0,8302   0,7109   0,7616   0,6829   0,7018   0,8554   0,8264   0,7525   0,6876   0,6622   0,7186
   0,6257   0,7373   0,7028   0,8828   0,6157   0,8418   0,6256   0,6594   0,8255   0,6867   0,8645   0,6932   0,6548   0,8714   0,8710   0,7440   0,6684   0,8694   0,8219   0,8403   0,7890   0,8232   0,8181   0,8485   0,7575   0,6950   0,6451   0,6300   0,6035   0,7308   0,6009   0,6080   0,8146   0,8433   0,8162   0,6826   0,7651   0,6740   0,7002   0,6045   0,8767   0,8579   0,8298   0,6499   0,7255   0,8945   0,7793   0,6310   0,7911   0,7050
   0,7410   0,6286   0,6530   0,6556   0,7326   0,6405   0,8888   0,8250   0,6121   0,8151   0,6107   0,6092   0,7346   0,7613   0,7898   0,6755   0,6781   0,6214   0,8719   0,6103   0,7477   0,7368   0,8703   0,6447   0,6311   0,6464   0,7402   0,8911   0,6260   0,7221   0,7959   0,8839   0,6959   0,7742   0,8150   0,7841   0,8245   0,6438   0,6999   0,8871   0,6445   0,6424   0,8214   0,6580   0,7999   0,8075   0,7612   0,7175   0,7733   0,7015
   0,7938   0,8044   0,6637   0,8080   0,7109   0,6584   0,8405   0,6601   0,8813   0,6899   0,6222   0,7765   0,8722   0,6381   0,8369   0,8854   0,8168   0,8613   0,6149   0,6713   0,7127   0,8568   0,6383   0,7051   0,7662   0,8688   0,8369   0,8944   0,8632   0,6152   0,7623   0,8283   0,8493   0,7440   0,6044   0,6924   0,8329   0,8210   0,8274   0,6835   0,8998   0,7486   0,6012   0,7727   0,6244   0,7264   0,7886   0,7405   0,6061   0,7808
   0,7144   0,7429   0,7288   0,8196   0,7954   0,7633   0,8484   0,6035   0,7464   0,6572   0,7544   0,7744   0,6974   0,6133   0,8267   0,6338   0,8632   0,7246   0,6190   0,6327   0,8944   0,6969   0,6431   0,7060   0,8146   0,8139   0,8087   0,8705   0,6042   0,7286   0,7829   0,8979   0,6367   0,8612   0,6850   0,6756   0,7964   0,6540   0,8099   0,7841   0,8225   0,6629   0,7917   0,7355   0,8149   0,7526   0,8683   0,7538   0,6212   0,6123
   0,7929   0,7139   0,8873   0,7151   0,6573   0,7082   0,7010   0,8105   0,6452   0,8665   0,8947   0,8661   0,8212   0,8255   0,8872   0,8610   0,6844   0,8203   0,8489   0,6756   0,6708   0,7567   0,8601   0,6292   0,8802   0,6215   0,8015   0,8803   0,6288   0,8923   0,6740   0,8242   0,7883   0,8236   0,6809   0,6099   0,7652   0,7113   0,7317   0,8360   0,6049   0,8704   0,6329   0,7872   0,6650   0,7044   0,6265   0,6356   0,8018   0,7989
   0,7101   0,8474   0,8446   0,6313   0,8367   0,7185   0,8972   0,8623   0,6361   0,7971   0,6094   0,7540   0,8321   0,7527   0,6915   0,6508   0,7394   0,6072   0,8188   0,7577   0,7299   0,6591   0,7718   0,8604   0,7329   0,7099   0,8999   0,7491   0,8092   0,7360   0,6648   0,7365   0,8849   0,8448   0,8285   0,6957   0,7699   0,8071   0,8925   0,7930   0,6065   0,8735   0,8668   0,7433   0,6972   0,8517   0,8602   0,6828   0,6517   0,6588
   0,6268   0,7278   0,6659   0,8496   0,7797   0,7721   0,8041   0,6768   0,8996   0,8683   0,7971   0,6472   0,6091   0,7431   0,8987   0,6082   0,6685   0,6050   0,6502   0,7290   0,7622   0,6278   0,8010   0,7284   0,6968   0,7221   0,8135   0,6496   0,7162   0,7475   0,7418   0,7902   0,8574   0,7677   0,6269   0,6604   0,7244   0,7105   0,7805   0,7713   0,6470   0,6605   0,7481   0,7378   0,8101   0,6937   0,6457   0,7286   0,6996   0,7462
   0,7475   0,8953   0,8984   0,8089   0,6753   0,6823   0,7934   0,6432   0,8935   0,7368   0,6142   0,7305   0,7546   0,6225   0,7160   0,8900   0,8616   0,7842   0,6507   0,6357   0,8248   0,8082   0,8306   0,6845   0,7796   0,6857   0,7875   0,6828   0,6114   0,8062   0,7606   0,6771   0,7943   0,8877   0,8140   0,8297   0,7940   0,8861   0,6829   0,6580   0,8193   0,6285   0,7848   0,7681   0,7159   0,7691   0,7976   0,6515   0,7000   0,7844
   0,7142   0,7245   0,7077   0,7001   0,6163   0,8055   0,8071   0,6780   0,7872   0,6552   0,6710   0,8861   0,6847   0,6412   0,7422   0,8282   0,8418   0,8344   0,7473   0,8238   0,7322   0,7003   0,8182   0,6026   0,6526   0,6144   0,6683   0,7088   0,6148   0,7045   0,8488   0,8023   0,8187   0,6065   0,7620   0,8976   0,8934   0,7150   0,7580   0,8867   0,8362   0,7101   0,7620   0,8672   0,8643   0,7565   0,6948   0,7226   0,6094   0,8907
   0,7430   0,6918   0,6331   0,7435   0,8144   0,6128   0,6300   0,8840   0,7813   0,6320   0,6998   0,8239   0,6603   0,6381   0,6278   0,7752   0,8119   0,8058   0,6960   0,8269   0,8597   0,7187   0,7738   0,8817   0,7321   0,8872   0,7913   0,8802   0,6149   0,7798   0,8883   0,6395   0,8728   0,7517   0,6613   0,8345   0,7547   0,7758   0,6847   0,7694   0,6368   0,6636   0,8829   0,7092   0,8782   0,7078   0,8522   0,7743   0,6772   0,8750
   0,8994   0,8480   0,8036   0,8414   0,6574   0,6940   0,8627   0,8824   0,6720   0,8482   0,7067   0,6059   0,7189   0,8179   0,7541   0,7591   0,6098   0,6013   0,7098   0,7343   0,7838   0,6335   0,6897   0,7598   0,7444   0,8609   0,7566   0,6748   0,7117   0,7592   0,7523   0,8668   0,7919   0,8235   0,7835   0,7826   0,6431   0,8905   0,6662   0,8220   0,7179   0,7889   0,6731   0,8731   0,6093   0,6583   0,7471   0,6665   0,8983   0,6365
   0,7500   0,8952   0,8113   0,7769   0,8034   0,6805   0,7426   0,8329   0,6553   0,8562   0,8718   0,7328   0,8607   0,8946   0,7205   0,7576   0,8092   0,8061   0,6412   0,7398   0,7592   0,7181   0,8097   0,6130   0,8481   0,8637   0,7108   0,7620   0,8459   0,8024   0,7568   0,6550   0,8966   0,7418   0,8618   0,8807   0,6598   0,6359   0,7164   0,8588   0,8095   0,7043   0,7563   0,7569   0,6839   0,7400   0,6128   0,6092   0,6951   0,8618
   0,6477   0,8149   0,6107   0,7101   0,8388   0,7779   0,7044   0,8892   0,8665   0,6480   0,8455   0,6242   0,6844   0,7274   0,8480   0,8220   0,7088   0,7238   0,8454   0,8097   0,8627   0,8545   0,7747   0,6634   0,7340   0,6387   0,8659   0,7433   0,6731   0,6627   0,7237   0,8112   0,8494   0,7486   0,8645   0,6247   0,8211   0,7268   0,7352   0,8846   0,7363   0,8768   0,8836   0,8467   0,7836   0,7879   0,6806   0,6108   0,8476   0,6755
   0,7112   0,6552   0,6894   0,6941   0,7463   0,8012   0,7808   0,8917   0,8922   0,6699   0,6541   0,7731   0,8842   0,7274   0,6047   0,6634   0,6377   0,8102   0,7882   0,7029   0,8119   0,8770   0,8961   0,7489   0,8570   0,8458   0,6689   0,8177   0,7247   0,6484   0,6140   0,7628   0,8085   0,6680   0,7430   0,8625   0,8546   0,7153   0,7166   0,7718   0,6440   0,7507   0,7030   0,8870   0,7862   0,6707   0,7999   0,8765   0,8934   0,6463
   0,7520   0,6395   0,7162   0,6300   0,7129   0,8788   0,8136   0,6366   0,6503   0,8027   0,6163   0,8527   0,8772   0,7127   0,8991   0,6333   0,8108   0,7821   0,8347   0,7150   0,8173   0,8890   0,8275   0,6984   0,7829   0,7380   0,8480   0,8388   0,8794   0,7795   0,6886   0,7290   0,7448   0,6235   0,7476   0,8623   0,7935   0,7434   0,8190   0,8270   0,8932   0,7670   0,8221   0,7074   0,8081   0,6705   0,7408   0,6477   0,8990   0,8144
   0,6711   0,6773   0,7020   0,7934   0,7780   0,8981   0,7693   0,8177   0,8606   0,8919   0,7516   0,7938   0,6972   0,6300   0,6348   0,8352   0,6057   0,6425   0,7096   0,8060   0,8981   0,8461   0,6513   0,8807   0,6416   0,7245   0,7231   0,7913   0,6483   0,7165   0,7851   0,7370   0,7177   0,7792   0,6949   0,8362   0,8391   0,6736   0,6215   0,7207   0,7257   0,8532   0,6698   0,8005   0,8080   0,6312   0,6158   0,6626   0,7474   0,8573
   0,6973   0,8152   0,7518   0,8473   0,8760   0,7432   0,7826   0,6822   0,8014   0,6080   0,6277   0,7260   0,8457   0,6957   0,6926   0,8034   0,8623   0,8064   0,6171   0,8280   0,6290   0,8655   0,6699   0,8843   0,8880   0,7449   0,7976   0,8351   0,8728   0,8908   0,8193   0,8562   0,7310   0,8780   0,7489   0,6874   0,6000   0,8413   0,6123   0,6377   0,7791   0,8738   0,7880   0,7906   0,8591   0,7310   0,8478   0,7207   0,7246   0,7416
   0,6100   0,8598   0,8327   0,6904   0,6327   0,8350   0,7914   0,7173   0,7784   0,6484   0,7218   0,8661   0,8652   0,8701   0,8739   0,8091   0,8925   0,7794   0,8966   0,7822   0,8836   0,8151   0,6172   0,6794   0,6258   0,7748   0,6827   0,6799   0,8142   0,7458   0,8435   0,6146   0,6115   0,7536   0,8214   0,8236   0,6305   0,7691   0,8024   0,8073   0,8214   0,7428   0,8248   0,8359   0,8080   0,6056   0,8015   0,7545   0,7622   0,6211
   0,8132   0,6015   0,8360   0,6681   0,6446   0,6459   0,7861   0,7905   0,7059   0,7533   0,6213   0,8694   0,8835   0,6941   0,8909   0,7463   0,8034   0,8290   0,8951   0,6647   0,7612   0,7339   0,6544   0,8887   0,6804   0,7622   0,6075   0,6138   0,6019   0,6902   0,7300   0,6986   0,8803   0,6466   0,7718   0,7176   0,8768   0,7917   0,6976   0,8694   0,8778   0,6873   0,8921   0,7642   0,7497   0,7816   0,7463   0,8678   0,6525   0,6270
   0,8869   0,7890   0,7816   0,7509   0,6348   0,8655   0,6888   0,7119   0,7923   0,7347   0,7498   0,8958   0,8529   0,8646   0,6954   0,6348   0,8069   0,8650   0,7087   0,8757   0,7833   0,7098   0,7095   0,7703   0,7128   0,6670   0,8989   0,7222   0,7349   0,8571   0,8295   0,7899   0,7840   0,6491   0,6820   0,8263   0,6973   0,8459   0,6916   0,7204   0,6675   0,7160   0,6563   0,7033   0,7389   0,8921   0,7819   0,8859   0,8974   0,8792
   0,7834   0,8139   0,8457   0,6987   0,8519   0,8448   0,6778   0,8349   0,6276   0,6909   0,7761   0,7530   0,6790   0,8123   0,6455   0,7170   0,6907   0,7976   0,8775   0,6559   0,6874   0,7315   0,7968   0,6072   0,8934   0,6209   0,6890   0,8024   0,6231   0,6310   0,6400   0,6604   0,7348   0,8729   0,6276   0,6096   0,8487   0,8842   0,6094   0,7771   0,6330   0,6538   0,7317   0,6603   0,7001   0,7573   0,8501   0,6299   0,7270   0,6020
   0,7093   0,6091   0,7214   0,6113   0,7597   0,6284   0,6932   0,6319   0,8140   0,6687   0,6707   0,8952   0,6487   0,8770   0,6065   0,7364   0,7472   0,7738   0,8634   0,7449   0,6528   0,6609   0,8509   0,8044   0,7593   0,8904   0,6933   0,8766   0,8095   0,7659   0,6571   0,8807   0,7978   0,6167   0,8511   0,8380   0,8843   0,8149   0,6227   0,6680   0,8258   0,7947   0,8293   0,8556   0,7054   0,6788   0,8448   0,7485   0,7088   0,6284
   0,7822   0,8927   0,6454   0,6940   0,7672   0,8751   0,8420   0,6774   0,6817   0,7062   0,7576   0,8937   0,6243   0,6597   0,8677   0,8719   0,8862   0,8659   0,7541   0,7358   0,8335   0,8584   0,8048   0,7677   0,8147   0,8749   0,6863   0,8849   0,8667   0,8305   0,8882   0,6378   0,8920   0,8053   0,7625   0,8805   0,7048   0,7227   0,6924   0,8691   0,7073   0,6372   0,6131   0,6981   0,8554   0,8041   0,8860   0,8098   0,8036   0,8648
   0,7906   0,7880   0,8858   0,6532   0,8406   0,6873   0,8881   0,8089   0,6629   0,6463   0,7036   0,6739   0,6929   0,6913   0,8324   0,7485   0,7362   0,8525   0,7862   0,6905   0,6319   0,6926   0,7028   0,8611   0,7190   0,6806   0,6409   0,6484   0,7598   0,8419   0,6377   0,8346   0,6107   0,8656   0,8483   0,7225   0,7497   0,6685   0,8648   0,7901   0,7778   0,7835   0,6195   0,6076   0,6980   0,6750   0,7238   0,6284   0,6511   0,6770
   0,8700   0,8437   0,7447   0,8956   0,7373   0,6908   0,8556   0,7344   0,6912   0,7016   0,7096   0,8657   0,7455   0,6945   0,7586   0,6037   0,6725   0,7300   0,7665   0,7207   0,6983   0,8854   0,8961   0,8997   0,8037   0,7406   0,6562   0,8193   0,8699   0,7184   0,6132   0,8369   0,8629   0,8815   0,7073   0,6621   0,7382   0,6557   0,8294   0,8946   0,7671   0,6269   0,8168   0,6498   0,6467   0,7472   0,6138   0,8974   0,8422   0,7815
